X,Y,sigla,idpozo,area,yacimiento,cota,clasificac,subclasifi,tipopozo,tipoextrac,tipoestado,icon_url
-68.85164203,-33.26849099,YPF.Md.U-83,"122903",BARRANCAS,UGARTECHE,880.440000000000055,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.84508258,-33.26720952,YPF.Md.U-84,"122904",BARRANCAS,UGARTECHE,879.110000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.85483975,-33.2821871,YPF.Md.U-85,"122905",BARRANCAS,UGARTECHE,871.179999999999950,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.84054834,-33.2694457,YPF.Md.U-86,"122906",BARRANCAS,UGARTECHE,873.809999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.84054834,-33.2694457,YPF.Md.U-86,"122907",BARRANCAS,UGARTECHE,873.809999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Alta Relación Agua/Petróleo,./0.png
-68.85935112,-33.27819849,YPF.Md.U-87,"122908",BARRANCAS,UGARTECHE,874.659999999999968,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.86062166,-33.28635386,YPF.Md.U-89,"122909",BARRANCAS,UGARTECHE,875.230000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.86062166,-33.28635386,YPF.Md.U-89,"122910",BARRANCAS,UGARTECHE,875.230000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.85295389,-33.27998886,YPF.Md.U-90,"122911",BARRANCAS,UGARTECHE,870.470000000000027,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.83970226,-33.2723661,YPF.Md.U-91,"122912",BARRANCAS,UGARTECHE,870.269999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.83970226,-33.2723661,YPF.Md.U-91,"122913",BARRANCAS,UGARTECHE,870.269999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.85794105,-33.28350752,YPF.Md.U-92,"122914",BARRANCAS,UGARTECHE,874.169999999999959,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.81334052,-33.27058438,YPF.Md.U.a-93,"122915",BARRANCAS,UGARTECHE,846.500000000000000,EXPLOTACION,AVANZADA,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.85915258,-33.25844574,YPF.Md.U.a-94,"122916",BARRANCAS,UGARTECHE,891.070000000000050,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.85545936,-33.26622435,YPF.Md.U-95,"122917",BARRANCAS,UGARTECHE,883.669999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.85239206,-33.26249545,YPF.Md.U-96,"122918",BARRANCAS,UGARTECHE,881.840000000000032,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.84543267,-33.264356,YPF.Md.U-97,"122919",BARRANCAS,UGARTECHE,873.429999999999950,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.84124055,-33.26617103,YPF.Md.U-98,"122920",BARRANCAS,UGARTECHE,879.919999999999959,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.84124055,-33.26617103,YPF.Md.U-98,"122921",BARRANCAS,UGARTECHE,879.919999999999959,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.82052023,-33.27885781,YPF.Md.U.a-99,"122922",BARRANCAS,UGARTECHE,854.769999999999982,EXPLOTACION,AVANZADA,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.82052023,-33.27885781,YPF.Md.U.a-99,"122923",BARRANCAS,UGARTECHE,854.769999999999982,EXPLOTACION,AVANZADA,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.93327424,-33.29165403,YPF.Md.U.a-100,"122924",BARRANCAS,UGARTECHE,964.210000000000036,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.93637097,-33.28835504,YPF.Md.U-102,"122925",BARRANCAS,UGARTECHE,969.190000000000055,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.92900157,-33.29425838,YPF.Md.U-103,"122926",BARRANCAS,UGARTECHE,958.360000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.92900157,-33.29425838,YPF.Md.U-103,"122927",BARRANCAS,UGARTECHE,958.360000000000014,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.97342812,-33.31449628,YPF.Md.U.a-104,"122928",BARRANCAS,UGARTECHE,1020.000000000000000,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.97342812,-33.31449628,YPF.Md.U.a-104,"122929",BARRANCAS,UGARTECHE,1020.000000000000000,EXPLOTACION,AVANZADA,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.8019109,-33.24683199,YPF.Md.U.xp-105,"122930",BARRANCAS,UGARTECHE,867.830000000000041,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.97448171,-33.30748469,YPF.Md.U.a-106,"122931",BARRANCAS,UGARTECHE,1030.400000000000091,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Parado Transitoriamente,./0.png
-68.97448171,-33.30748469,YPF.Md.U.a-106,"122932",BARRANCAS,UGARTECHE,1030.400000000000091,EXPLOTACION,AVANZADA,Petrolífero,Bombeo Mecánico,Parado Transitoriamente,./0.png
-68.96310898,-33.313253,YPF.Md.U.a-107,"122933",BARRANCAS,UGARTECHE,1008.509999999999991,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.96310898,-33.313253,YPF.Md.U.a-107,"122934",BARRANCAS,UGARTECHE,1008.509999999999991,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.97380699,-33.31091256,YPF.Md.U-108,"122935",BARRANCAS,UGARTECHE,1032.579999999999927,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.97380699,-33.31091256,YPF.Md.U-108,"122936",BARRANCAS,UGARTECHE,1032.579999999999927,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.96700797,-33.3149553,YPF.Md.U-109,"122937",BARRANCAS,UGARTECHE,1010.029999999999973,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.96700797,-33.3149553,YPF.Md.U-109,"122938",BARRANCAS,UGARTECHE,1010.029999999999973,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.97046353,-33.30887475,YPF.Md.U-110,"122939",BARRANCAS,UGARTECHE,1020.059999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.97046353,-33.30887475,YPF.Md.U-110,"122940",BARRANCAS,UGARTECHE,1020.059999999999945,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.97742431,-33.31301019,YPF.Md.U-111,"122941",BARRANCAS,UGARTECHE,1038.240000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.97742431,-33.31301019,YPF.Md.U-111,"122942",BARRANCAS,UGARTECHE,1038.240000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.97002299,-33.31251273,YPF.Md.U-112,"122943",BARRANCAS,UGARTECHE,1018.600000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.97117682,-33.30510096,YPF.Md.U-113,"122944",BARRANCAS,UGARTECHE,1019.549999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.97117682,-33.30510096,YPF.Md.U-113,"122945",BARRANCAS,UGARTECHE,1019.549999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.96645676,-33.31015973,YPF.Md.U-114,"122946",BARRANCAS,UGARTECHE,1015.120000000000005,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.96645676,-33.31015973,YPF.Md.U-114,"122947",BARRANCAS,UGARTECHE,1015.120000000000005,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.96595977,-33.29804391,YPF.Md.U.a-115,"122948",BARRANCAS,UGARTECHE,1016.259999999999991,EXPLOTACION,AVANZADA,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.96723361,-33.30658091,YPF.Md.U-116,"122949",BARRANCAS,UGARTECHE,1019.309999999999945,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.95908842,-33.31442242,YPF.Md.U-117,"122950",BARRANCAS,UGARTECHE,999.600000000000023,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.95908842,-33.31442242,YPF.Md.U-117,"122951",BARRANCAS,UGARTECHE,999.600000000000023,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.95426277,-33.30839144,YPF.Md.U.a-118,"122952",BARRANCAS,UGARTECHE,990.779999999999973,EXPLOTACION,AVANZADA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.95426277,-33.30839144,YPF.Md.U.a-118,"122953",BARRANCAS,UGARTECHE,990.779999999999973,EXPLOTACION,AVANZADA,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.96289445,-33.30812473,YPF.Md.U-119,"122954",BARRANCAS,UGARTECHE,1010.110000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,A Abandonar,./0.png
-68.96289445,-33.30812473,YPF.Md.U-119,"122955",BARRANCAS,UGARTECHE,1010.110000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,A Abandonar,./0.png
-68.96346649,-33.30470131,YPF.Md.U-120,"122956",BARRANCAS,UGARTECHE,1006.980000000000018,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.95987437,-33.31071571,YPF.Md.U-121,"122957",BARRANCAS,UGARTECHE,1002.389999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.95987437,-33.31071571,YPF.Md.U-121,"122958",BARRANCAS,UGARTECHE,1002.389999999999986,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.96777226,-33.30296749,YPF.Md.U-122,"122959",BARRANCAS,UGARTECHE,1020.379999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.96326107,-33.30089347,YPF.Md.U-123,"122960",BARRANCAS,UGARTECHE,1010.679999999999950,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.80252771,-33.24963014,YPF.Md.U.xp-124,"122961",BARRANCAS,UGARTECHE,862.210000000000036,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.96184874,-33.29761876,YPF.Md.U-125,"122962",BARRANCAS,UGARTECHE,1010.580000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.95959852,-33.30277657,YPF.Md.U-126,"122963",BARRANCAS,UGARTECHE,1002.149999999999977,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Parado Transitoriamente,./0.png
-68.98003238,-33.31497989,YPF.Md.U-127,"122964",BARRANCAS,UGARTECHE,1040.000000000000000,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.98003238,-33.31497989,YPF.Md.U-127,"122965",BARRANCAS,UGARTECHE,1040.000000000000000,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,Parado Transitoriamente,./0.png
-68.96962093,-33.29983036,YPF.Md.U-128,"122966",BARRANCAS,UGARTECHE,1100.000000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Estudio,./0.png
-68.95912816,-33.3063659,YPF.Md.U-129,"122967",BARRANCAS,UGARTECHE,1000.029999999999973,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.97742117,-33.3097764,YPF.Md.U-130,"122968",BARRANCAS,UGARTECHE,1040.660000000000082,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.97742117,-33.3097764,YPF.Md.U-130,"122969",BARRANCAS,UGARTECHE,1040.660000000000082,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,Abandonado,./0.png
-68.67493271,-33.21998145,YPF.Md.LCE.x-1,"122970",BARRANCAS,LUNLUNTA-CARRIZAL ESTE,728.399999999999977,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.71188266,-33.1460444,YPF.Md.LCE.x-2,"122971",BARRANCAS,LUNLUNTA-CARRIZAL ESTE,768.440000000000055,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.68649382,-33.23118707,YPF.Md.LCE.x-3,"122972",BARRANCAS,LUNLUNTA-CARRIZAL ESTE,748.279999999999973,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.5196838,-33.44741011,YPF.Md.Z.x-5,"122973",VIZCACHERAS,VIZCACHERAS,966.700000000000045,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.84810827,-33.30101255,YPF.Md.TBN.e-3,"122974",BARRANCAS,TIERRAS BLANCAS NORTE,865.000000000000000,EXPLORACION,EXTENSION,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.48412025,-33.52169802,YPF.Md.ViO.x-1,"122975",VIZCACHERAS,VIZCACHERAS,951.220000000000027,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.83624267,-33.23027037,YPF.Md.UN.x-1,"122976",BARRANCAS,BARRANCAS SUR,870.000000000000000,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.51473009,-33.48867095,YPF.Md.CD.x-1,"122978",VIZCACHERAS,CAÑADA DURA,966.419999999999959,EXPLORACION,EXPLORACION,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.91184198,-33.3036012,YPF.Md.U.a-11,"122985",BARRANCAS,UGARTECHE,932.679999999999950,EXPLOTACION,AVANZADA,Otro tipo,Bombeo Mecánico,Abandonado,./0.png
-68.77125744,-33.14556218,YPF.Md.B-334,"122986",BARRANCAS,BARRANCAS,886.779999999999973,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.75708979,-33.19208408,YPF.Md.B-335,"122987",BARRANCAS,BARRANCAS,870.129999999999995,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.75259087,-33.19748852,YPF.Md.B-336,"122988",BARRANCAS,BARRANCAS,885.269999999999982,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.76210149,-33.13991141,YPF.Md.B-337,"122989",BARRANCAS,BARRANCAS,850.159999999999968,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.76648818,-33.14337935,YPF.Md.B-338,"122990",BARRANCAS,BARRANCAS,850.730000000000018,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.76542617,-33.15017726,YPF.Md.B-340,"122991",BARRANCAS,BARRANCAS,876.409999999999968,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.77300238,-33.19841762,YPF.Md.B-341,"122992",BARRANCAS,BARRANCAS,907.240000000000009,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.77218145,-33.20034744,YPF.Md.B-342,"122993",BARRANCAS,BARRANCAS,933.139999999999986,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.77101762,-33.2016975,YPF.Md.B-343,"122994",BARRANCAS,BARRANCAS,927.669999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.77104514,-33.20616286,YPF.Md.B-344,"122995",BARRANCAS,BARRANCAS,910.759999999999991,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.78889443,-33.17116731,YPF.Md.B-345,"122996",BARRANCAS,BARRANCAS,924.230000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.78889443,-33.17116731,YPF.Md.B-345,"122997",BARRANCAS,BARRANCAS,924.230000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.77160515,-33.17780981,YPF.Md.B-346,"122998",BARRANCAS,BARRANCAS,903.789999999999964,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.76493449,-33.17874746,YPF.Md.B-347,"122999",BARRANCAS,BARRANCAS,889.529999999999973,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.78263861,-33.19499269,YPF.Md.B-348,"123000",BARRANCAS,BARRANCAS,919.470000000000027,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.76870285,-33.18411446,YPF.Md.B-349,"123001",BARRANCAS,BARRANCAS,892.289999999999964,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.76961004,-33.19298816,YPF.Md.B-350,"123002",BARRANCAS,BARRANCAS,887.850000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.76720108,-33.19754592,YPF.Md.B-351,"123003",BARRANCAS,BARRANCAS,910.200000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.80217744,-33.16457561,YPF.Md.B-352,"123004",BARRANCAS,BARRANCAS,961.080000000000041,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.80644434,-33.16221521,YPF.Md.B-353,"123005",BARRANCAS,BARRANCAS,987.710000000000036,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.79439459,-33.16283634,YPF.Md.B-354,"123006",BARRANCAS,BARRANCAS,936.419999999999959,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.78948739,-33.17620682,YPF.Md.B-355,"123007",BARRANCAS,BARRANCAS,935.279999999999973,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.77485365,-33.19360015,YPF.Md.B-356,"123008",BARRANCAS,BARRANCAS,896.970000000000027,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.76976031,-33.19609281,YPF.Md.B-357,"123009",BARRANCAS,BARRANCAS,904.039999999999964,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.76234424,-33.19708601,YPF.Md.B-358,"123010",BARRANCAS,BARRANCAS,898.850000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.78209553,-33.19296043,YPF.Md.B-359,"123011",BARRANCAS,BARRANCAS,911.720000000000027,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.78017838,-33.19791421,YPF.Md.B-360,"123012",BARRANCAS,BARRANCAS,924.559999999999945,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,En Espera de Reparación,./0.png
-68.77068499,-33.18941233,YPF.Md.B-361,"123013",BARRANCAS,BARRANCAS,901.379999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.76053888,-33.18810567,YPF.Md.B-362,"123014",BARRANCAS,BARRANCAS,882.379999999999995,EXPLOTACION,DESARROLLO,Otro tipo,Electrosumergible,En Reserva para Recup. Sec./Asist.,./0.png
-68.78802791,-33.16431754,YPF.Md.B-363,"123015",BARRANCAS,BARRANCAS,913.879999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.75947272,-33.19899153,YPF.Md.B-364,"123016",BARRANCAS,BARRANCAS,894.399999999999977,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.79675816,-33.18514487,YPF.Md.B-365,"123017",BARRANCAS,BARRANCAS,969.860000000000014,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,En Reserva para Recup. Sec./Asist.,./0.png
-68.79575665,-33.17090357,YPF.Md.B-366,"123018",BARRANCAS,BARRANCAS,944.120000000000005,EXPLOTACION,DESARROLLO,Petrolífero,Sin Sistema de Extracción,Parado Alta Relación Agua/Petróleo,./0.png
-68.78820195,-33.20022083,YPF.Md.B-367,"123019",BARRANCAS,BARRANCAS,956.250000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.77135419,-33.21093078,YPF.Md.B-368,"123020",BARRANCAS,BARRANCAS,894.940000000000055,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.76123078,-33.20287658,YPF.Md.B-369,"123021",BARRANCAS,BARRANCAS,899.129999999999995,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Parado Alta Relación Agua/Petróleo,./0.png
-68.76684759,-33.20038021,YPF.Md.B-370,"123022",BARRANCAS,BARRANCAS,917.450000000000045,EXPLOTACION,DESARROLLO,Inyección de Agua,Sin Sistema de Extracción,En Inyección Efectiva,./0.png
-68.77791681,-33.20100771,YPF.Md.B-371,"123023",BARRANCAS,BARRANCAS,931.120000000000005,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.79634347,-33.16606159,YPF.Md.B-374,"123024",BARRANCAS,BARRANCAS,942.429999999999950,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.80015796,-33.15955118,YPF.Md.B-375,"123025",BARRANCAS,BARRANCAS,960.730000000000018,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.76625094,-33.14841185,YPF.Md.B-378,"123026",BARRANCAS,BARRANCAS,868.100000000000023,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.77276065,-33.15637448,YPF.Md.B-379,"123027",BARRANCAS,BARRANCAS,874.200000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Bombeo Mecánico,A Abandonar,./0.png
-68.78617373,-33.18431178,YPF.Md.B.xp-380,"123028",BARRANCAS,BARRANCAS,937.799999999999955,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.78617373,-33.18431178,YPF.Md.B.xp-380,"123029",BARRANCAS,BARRANCAS,937.799999999999955,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.78617373,-33.18431178,YPF.Md.B.xp-380,"123030",BARRANCAS,BARRANCAS,937.799999999999955,EXPLORACION,EXPLORATORIO PROFUNDO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.76496921,-33.15323985,YPF.Md.B-381,"123031",BARRANCAS,BARRANCAS,848.299999999999955,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
-68.75968731,-33.14355784,YPF.Md.B-382,"123032",BARRANCAS,BARRANCAS,844.200000000000045,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.75972592,-33.14531839,YPF.Md.B-383,"123033",BARRANCAS,BARRANCAS,850.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.76102957,-33.15171903,YPF.Md.B-384,"123034",BARRANCAS,BARRANCAS,861.200000000000045,EXPLOTACION,DESARROLLO,Petrolífero,Bombeo Mecánico,Extracción Efectiva,./0.png
-68.76984015,-33.15747391,YPF.Md.B-385,"123035",BARRANCAS,BARRANCAS,866.100000000000023,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,Abandonado,./0.png
-68.76576498,-33.15614846,YPF.Md.B-386,"123036",BARRANCAS,BARRANCAS,859.000000000000000,EXPLOTACION,DESARROLLO,Petrolífero,Electrosumergible,Extracción Efectiva,./0.png
-68.75945707,-33.14863253,YPF.Md.B-387,"123037",BARRANCAS,BARRANCAS,845.000000000000000,EXPLOTACION,DESARROLLO,Otro tipo,Sin Sistema de Extracción,A Abandonar,./0.png
